#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
MAPT	SFN	9606.ENSP00000340820	9606.ENSP00000340989	0	0	0	0	0	0.642	0	0.131	0.675
MAPT	SNCA	9606.ENSP00000340820	9606.ENSP00000500990	0	0	0	0	0.079	0.817	0	0.970	0.994
MARC1	MOCS1	9606.ENSP00000355877	9606.ENSP00000344794	0.105	0	0	0	0.049	0	0	0.399	0.443
MARC1	MARC2	9606.ENSP00000355877	9606.ENSP00000355880	0	0	0.056	0.968	0.156	0	0.500	0.065	0.578
MARC2	MOCS1	9606.ENSP00000355880	9606.ENSP00000344794	0.105	0	0	0	0.081	0	0	0.894	0.905
MARCKSL1	RMI1	9606.ENSP00000362638	9606.ENSP00000317039	0	0	0	0	0.042	0.701	0	0	0.701
MARCO	SCARA5	9606.ENSP00000318916	9606.ENSP00000346990	0	0	0.159	0.690	0.063	0.091	0	0.330	0.456
MARCO	TLR4	9606.ENSP00000318916	9606.ENSP00000363089	0	0	0	0	0.223	0.091	0	0.356	0.505
MARCO	VSIG4	9606.ENSP00000318916	9606.ENSP00000363869	0	0	0	0	0.456	0	0	0.201	0.546
MARCO	MRC1	9606.ENSP00000318916	9606.ENSP00000455897	0	0	0	0	0.239	0.045	0	0.436	0.554
MARVELD2	OCLN	9606.ENSP00000323264	9606.ENSP00000347379	0	0	0	0.583	0.251	0.132	0	0.989	0.992
MAZ	RHOQ	9606.ENSP00000219782	9606.ENSP00000238738	0	0	0	0	0	0.079	0	0.388	0.412
MAZ	RAD21	9606.ENSP00000219782	9606.ENSP00000297338	0	0	0	0	0.067	0.130	0	0.346	0.423
MAZ	SEZ6L2	9606.ENSP00000219782	9606.ENSP00000481917	0	0	0	0	0.050	0.091	0	0.506	0.536
MB	PYGL	9606.ENSP00000352835	9606.ENSP00000216392	0	0	0	0	0.622	0	0	0.406	0.765
MB	PPARG	9606.ENSP00000352835	9606.ENSP00000287820	0	0	0	0	0	0.047	0	0.457	0.460
MB	RNASE1	9606.ENSP00000352835	9606.ENSP00000381057	0	0	0	0	0	0	0	0.930	0.930
MBOAT2	PEMT	9606.ENSP00000302177	9606.ENSP00000255389	0	0	0	0	0	0.088	0.900	0.364	0.936
MBOAT2	MGLL	9606.ENSP00000302177	9606.ENSP00000265052	0	0	0	0	0.060	0	0	0.388	0.400
MBOAT2	SH3GLB1	9606.ENSP00000302177	9606.ENSP00000479919	0	0	0	0	0.044	0	0	0.648	0.649
MBOAT2	SH3GLB2	9606.ENSP00000302177	9606.ENSP00000361634	0	0	0	0	0.049	0	0	0.648	0.650
MBOAT2	PLPP3	9606.ENSP00000302177	9606.ENSP00000360296	0	0	0	0	0	0	0.687	0.528	0.846
MBOAT2	PLPP2	9606.ENSP00000302177	9606.ENSP00000329697	0	0	0	0	0	0	0.687	0.611	0.873
MBOAT2	PLAAT3	9606.ENSP00000302177	9606.ENSP00000320337	0	0	0	0	0	0	0.900	0.132	0.909
MBOAT2	PLPP4	9606.ENSP00000302177	9606.ENSP00000381302	0	0	0	0	0.060	0	0.910	0.156	0.923
MCAM	PDGFRA	9606.ENSP00000264036	9606.ENSP00000257290	0	0	0	0	0.067	0.045	0	0.432	0.450
MCAM	NT5E	9606.ENSP00000264036	9606.ENSP00000257770	0	0	0	0	0.059	0.132	0	0.778	0.802
MCAM	VWF	9606.ENSP00000264036	9606.ENSP00000261405	0	0	0	0	0.118	0	0	0.586	0.620
MCAM	SELP	9606.ENSP00000264036	9606.ENSP00000263686	0	0	0	0	0.054	0.091	0	0.367	0.408
MCAM	RTKN	9606.ENSP00000264036	9606.ENSP00000272430	0	0	0	0	0	0	0.400	0	0.400
MCAM	SWAP70	9606.ENSP00000264036	9606.ENSP00000315630	0	0	0	0	0.043	0	0.400	0	0.401
MCAM	STOM	9606.ENSP00000264036	9606.ENSP00000286713	0	0	0	0	0.042	0.048	0.400	0	0.405
MCAM	PRKCZ	9606.ENSP00000264036	9606.ENSP00000367830	0	0	0	0	0	0.081	0	0.387	0.412
MCAM	TEK	9606.ENSP00000264036	9606.ENSP00000369375	0	0	0	0	0.097	0.045	0	0.402	0.439
MCAM	SPP1	9606.ENSP00000264036	9606.ENSP00000378517	0	0	0	0	0.060	0	0	0.430	0.441
MCAM	THBD	9606.ENSP00000264036	9606.ENSP00000366307	0	0	0	0	0.123	0.107	0	0.348	0.445
MCAM	ST14	9606.ENSP00000264036	9606.ENSP00000278742	0	0	0	0	0	0.113	0	0.421	0.465
MCAM	MYLK	9606.ENSP00000264036	9606.ENSP00000353452	0	0	0	0	0.082	0.087	0	0.446	0.495
MCAM	RUNX2	9606.ENSP00000264036	9606.ENSP00000360493	0	0	0	0	0	0	0	0.506	0.506
MCAM	RHOJ	9606.ENSP00000264036	9606.ENSP00000316729	0	0	0	0	0.147	0.152	0	0.383	0.514
MCAM	MUC1	9606.ENSP00000264036	9606.ENSP00000484824	0	0	0	0	0.093	0.093	0	0.547	0.594
MCAM	MME	9606.ENSP00000264036	9606.ENSP00000418525	0	0	0	0	0.059	0	0	0.630	0.637
MCAM	PECAM1	9606.ENSP00000264036	9606.ENSP00000457421	0	0	0	0	0.062	0	0	0.849	0.852
MCC	UTP23	9606.ENSP00000386227	9606.ENSP00000308332	0	0	0	0	0.319	0	0	0.187	0.422
MCM2	TRIP13	9606.ENSP00000265056	9606.ENSP00000166345	0	0	0	0	0.427	0	0	0.071	0.446
MCM2	NDC80	9606.ENSP00000265056	9606.ENSP00000261597	0	0	0	0	0.504	0	0	0.084	0.526
MCM2	MCM4	9606.ENSP00000265056	9606.ENSP00000262105	0	0	0	0.742	0.991	0.997	0.900	0.714	0.999
MCM2	PCLAF	9606.ENSP00000265056	9606.ENSP00000300035	0	0	0	0	0.373	0	0	0.103	0.414
MCM2	SPAG5	9606.ENSP00000265056	9606.ENSP00000323300	0	0	0	0	0.381	0.050	0	0.103	0.427
MCM2	UBE2T	9606.ENSP00000265056	9606.ENSP00000494957	0	0	0	0	0.374	0.049	0	0.141	0.444
MCM2	ZWINT	9606.ENSP00000265056	9606.ENSP00000363055	0	0	0	0	0.430	0	0	0.068	0.446
MCM2	RMI2	9606.ENSP00000265056	9606.ENSP00000310356	0	0	0	0	0.447	0	0	0.073	0.465
MCM2	NUSAP1	9606.ENSP00000265056	9606.ENSP00000499238	0	0	0	0	0.427	0	0	0.155	0.495
MCM2	RACGAP1	9606.ENSP00000265056	9606.ENSP00000404190	0	0	0	0	0.510	0	0	0.053	0.516
MCM2	UBE2C	9606.ENSP00000265056	9606.ENSP00000348838	0	0	0	0	0.495	0.049	0	0.091	0.525
MCM2	TK1	9606.ENSP00000265056	9606.ENSP00000468425	0	0	0	0	0.509	0	0	0.078	0.528
MCM2	PBK	9606.ENSP00000265056	9606.ENSP00000428489	0	0	0	0	0.522	0	0	0.064	0.534
MCM2	UHRF1	9606.ENSP00000265056	9606.ENSP00000479617	0	0	0	0	0.503	0	0	0.133	0.551
MCM2	TPX2	9606.ENSP00000265056	9606.ENSP00000300403	0	0	0	0	0.524	0	0	0.165	0.585
MCM2	MELK	9606.ENSP00000265056	9606.ENSP00000298048	0	0	0	0	0.565	0.097	0	0.067	0.601
MCM2	SMC4	9606.ENSP00000265056	9606.ENSP00000341382	0	0	0	0	0.608	0	0	0.209	0.677
MCM2	TOP2A	9606.ENSP00000265056	9606.ENSP00000411532	0	0	0	0	0.535	0	0	0.359	0.689
MCM2	PRC1	9606.ENSP00000265056	9606.ENSP00000377793	0	0	0	0	0.660	0	0	0.177	0.708
MCM2	TYMS	9606.ENSP00000265056	9606.ENSP00000315644	0	0	0	0	0.801	0	0	0.099	0.813
MCM2	RRM2	9606.ENSP00000265056	9606.ENSP00000353770	0	0	0	0	0.805	0	0	0.259	0.849
MCM4	TRIP13	9606.ENSP00000262105	9606.ENSP00000166345	0	0	0	0	0.629	0	0	0.330	0.741
MCM4	NDC80	9606.ENSP00000262105	9606.ENSP00000261597	0	0	0	0	0.513	0	0	0	0.513
MCM4	TGFBR2	9606.ENSP00000262105	9606.ENSP00000351905	0	0	0	0	0	0.074	0	0.425	0.444
MCM4	ZWILCH	9606.ENSP00000262105	9606.ENSP00000311429	0	0	0	0	0.370	0	0	0.159	0.448
MCM4	STXBP2	9606.ENSP00000262105	9606.ENSP00000413606	0	0	0	0	0.044	0	0	0.464	0.465
MCM4	TACC3	9606.ENSP00000262105	9606.ENSP00000326550	0	0	0	0	0.323	0.056	0	0.260	0.486
MCM4	UBE2T	9606.ENSP00000262105	9606.ENSP00000494957	0	0	0	0	0.352	0.081	0	0.206	0.486
MCM4	MRC1	9606.ENSP00000262105	9606.ENSP00000455897	0	0	0	0	0	0	0	0.502	0.502
MCM4	NEK2	9606.ENSP00000262105	9606.ENSP00000355966	0	0	0	0	0.363	0	0	0.272	0.516
MCM4	TK1	9606.ENSP00000262105	9606.ENSP00000468425	0	0	0	0	0.382	0	0	0.268	0.529
MCM4	RMI2	9606.ENSP00000262105	9606.ENSP00000310356	0	0	0	0	0.350	0	0	0.304	0.529
MCM4	PAICS	9606.ENSP00000262105	9606.ENSP00000382595	0	0	0	0	0.353	0	0	0.338	0.554
MCM4	SPAG5	9606.ENSP00000262105	9606.ENSP00000323300	0	0	0	0	0.433	0.071	0	0.224	0.555
MCM4	PTTG1	9606.ENSP00000262105	9606.ENSP00000377536	0	0	0	0	0.292	0	0	0.423	0.575
MCM4	RACGAP1	9606.ENSP00000262105	9606.ENSP00000404190	0	0	0	0	0.518	0	0	0.202	0.599
MCM4	UHRF1	9606.ENSP00000262105	9606.ENSP00000479617	0	0	0	0	0.458	0	0	0.297	0.602
MCM4	PCLAF	9606.ENSP00000262105	9606.ENSP00000300035	0	0	0	0	0.480	0	0	0.266	0.603
MCM4	PBK	9606.ENSP00000262105	9606.ENSP00000428489	0	0	0	0	0.506	0.074	0	0.204	0.604
MCM4	ZWINT	9606.ENSP00000262105	9606.ENSP00000363055	0	0	0	0	0.420	0	0	0.349	0.606
MCM4	RAD21	9606.ENSP00000262105	9606.ENSP00000297338	0	0	0	0	0.442	0.229	0	0.199	0.625
MCM4	UBE2C	9606.ENSP00000262105	9606.ENSP00000348838	0	0	0	0	0.440	0.081	0	0.381	0.653
MCM4	NUSAP1	9606.ENSP00000262105	9606.ENSP00000499238	0	0	0	0	0.539	0	0	0.303	0.664
MCM4	MELK	9606.ENSP00000262105	9606.ENSP00000298048	0	0	0	0	0.589	0	0	0.267	0.686
MCM4	PRC1	9606.ENSP00000262105	9606.ENSP00000377793	0	0	0	0	0.575	0.292	0	0.091	0.703
MCM4	TPX2	9606.ENSP00000262105	9606.ENSP00000300403	0	0	0	0	0.598	0	0	0.339	0.723
MCM4	SMC4	9606.ENSP00000262105	9606.ENSP00000341382	0	0	0	0	0.514	0	0	0.479	0.736
MCM4	TOP2A	9606.ENSP00000262105	9606.ENSP00000411532	0	0	0	0	0.608	0	0	0.546	0.814
MCM4	RRM2	9606.ENSP00000262105	9606.ENSP00000353770	0	0	0	0	0.825	0	0	0.447	0.899
MCM4	TYMS	9606.ENSP00000262105	9606.ENSP00000315644	0	0	0	0	0.906	0	0	0.371	0.938
MDK	PTPRB	9606.ENSP00000385451	9606.ENSP00000334928	0	0	0	0	0	0	0	0.825	0.825
MDK	PTN	9606.ENSP00000385451	9606.ENSP00000341170	0	0	0	0.925	0.059	0.086	0.500	0.574	0.792
MDK	STAT1	9606.ENSP00000385451	9606.ENSP00000354394	0	0	0	0	0.067	0	0	0.487	0.501
MDK	PTGS2	9606.ENSP00000385451	9606.ENSP00000356438	0	0	0	0	0	0	0	0.514	0.514
MDK	TACSTD2	9606.ENSP00000385451	9606.ENSP00000360269	0	0	0	0	0	0	0	0.681	0.681
MDK	SDC4	9606.ENSP00000385451	9606.ENSP00000361818	0	0	0	0	0.047	0	0	0.714	0.715
MDK	SDC1	9606.ENSP00000385451	9606.ENSP00000370542	0	0	0	0	0.098	0	0	0.815	0.825
MDK	SPP1	9606.ENSP00000385451	9606.ENSP00000378517	0	0	0	0	0.067	0	0	0.666	0.675
MDK	SLC2A1	9606.ENSP00000385451	9606.ENSP00000416293	0	0	0	0	0.075	0	0	0.639	0.652
MDM2	NR3C1	9606.ENSP00000258149	9606.ENSP00000231509	0	0	0	0	0	0.305	0	0.269	0.470
MDM2	SOX4	9606.ENSP00000258149	9606.ENSP00000244745	0	0	0	0	0	0.292	0	0.298	0.481
MDM2	NUP210	9606.ENSP00000258149	9606.ENSP00000254508	0	0	0	0	0.067	0	0.400	0.077	0.438
MDM2	PDGFRA	9606.ENSP00000258149	9606.ENSP00000257290	0	0	0	0	0	0.045	0.650	0.570	0.843
MDM2	YAP1	9606.ENSP00000258149	9606.ENSP00000478927	0	0	0	0	0	0	0	0.402	0.402
MDM2	RAB3IP	9606.ENSP00000258149	9606.ENSP00000447300	0	0	0	0	0.056	0	0	0.394	0.403
MDM2	S100A14	9606.ENSP00000258149	9606.ENSP00000357691	0	0	0	0	0	0	0	0.406	0.406
MDM2	RAD54B	9606.ENSP00000258149	9606.ENSP00000336606	0	0	0	0	0.052	0.294	0	0.204	0.422
MDM2	MYO6	9606.ENSP00000258149	9606.ENSP00000358994	0	0	0	0	0.042	0	0.400	0.079	0.424
MDM2	TOP2A	9606.ENSP00000258149	9606.ENSP00000411532	0	0	0	0	0.070	0.078	0	0.385	0.427
MDM2	ZEB1	9606.ENSP00000258149	9606.ENSP00000354487	0	0	0	0	0	0	0	0.432	0.432
MDM2	PTGS2	9606.ENSP00000258149	9606.ENSP00000356438	0	0	0	0	0.051	0.095	0	0.399	0.439
MDM2	MET	9606.ENSP00000258149	9606.ENSP00000317272	0	0	0	0	0	0.050	0	0.455	0.460
MDM2	STAT5A	9606.ENSP00000258149	9606.ENSP00000341208	0	0	0	0	0	0.292	0	0.355	0.524
MDM2	PTTG1	9606.ENSP00000258149	9606.ENSP00000377536	0	0	0	0	0	0	0	0.537	0.537
MDM2	PPP2R1B	9606.ENSP00000258149	9606.ENSP00000311344	0	0	0	0	0.063	0	0.500	0.119	0.551
MDM2	RUNX2	9606.ENSP00000258149	9606.ENSP00000360493	0	0	0	0	0	0	0	0.590	0.590
MDM2	UBE2S	9606.ENSP00000258149	9606.ENSP00000264552	0	0	0	0	0.054	0.296	0	0.479	0.622
MDM2	STAT1	9606.ENSP00000258149	9606.ENSP00000354394	0	0	0	0	0.060	0	0	0.614	0.622
MDM2	MMP9	9606.ENSP00000258149	9606.ENSP00000361405	0	0	0	0	0	0	0	0.628	0.628
MDM2	PPARG	9606.ENSP00000258149	9606.ENSP00000287820	0	0	0	0	0	0.516	0	0.370	0.682
MDM2	PKM	9606.ENSP00000258149	9606.ENSP00000320171	0	0	0	0	0	0.325	0	0.605	0.722
MDM2	S100B	9606.ENSP00000258149	9606.ENSP00000291700	0	0	0	0	0	0.600	0	0.594	0.830
MDM2	TP63	9606.ENSP00000258149	9606.ENSP00000264731	0	0	0	0	0.049	0.759	0	0.598	0.900
MDM2	SFN	9606.ENSP00000258149	9606.ENSP00000340989	0	0	0	0	0	0.948	0	0.799	0.989
ME1	RNF125	9606.ENSP00000358719	9606.ENSP00000217740	0.058	0	0	0	0.136	0.065	0.215	0.154	0.402
ME1	PCK1	9606.ENSP00000358719	9606.ENSP00000319814	0.046	0	0	0	0	0	0.152	0.487	0.548
ME1	PKM	9606.ENSP00000358719	9606.ENSP00000320171	0.079	0	0	0	0.128	0.262	0.932	0.465	0.974
ME1	SCD	9606.ENSP00000358719	9606.ENSP00000359380	0.042	0	0	0	0.136	0	0	0.394	0.454
ME1	MTHFD2	9606.ENSP00000358719	9606.ENSP00000377617	0	0	0	0	0.065	0	0	0.475	0.489
ME1	TKT	9606.ENSP00000358719	9606.ENSP00000391481	0.042	0	0	0	0.119	0	0	0.588	0.622
ME1	PC	9606.ENSP00000358719	9606.ENSP00000498994	0	0	0	0	0.092	0.447	0.965	0.875	0.997
MECOM	SH3D19	9606.ENSP00000264674	9606.ENSP00000302913	0	0	0	0	0.063	0	0	0.494	0.505
MECOM	PPARG	9606.ENSP00000264674	9606.ENSP00000287820	0	0	0	0	0.067	0.067	0.500	0.176	0.593
MECOM	MYH11	9606.ENSP00000264674	9606.ENSP00000379616	0	0	0	0	0.056	0.063	0	0.607	0.622
MECOM	RUNX1T1	9606.ENSP00000264674	9606.ENSP00000402257	0	0	0	0	0.073	0.041	0	0.735	0.744
MELK	TRIP13	9606.ENSP00000298048	9606.ENSP00000166345	0	0	0	0	0.845	0	0	0.419	0.906
MELK	NDC80	9606.ENSP00000298048	9606.ENSP00000261597	0	0	0	0	0.907	0	0	0.325	0.935
MELK	RMI2	9606.ENSP00000298048	9606.ENSP00000310356	0	0	0	0	0.380	0	0	0.085	0.409
MELK	UHRF1	9606.ENSP00000298048	9606.ENSP00000479617	0	0	0	0	0.505	0.054	0	0.207	0.597
MELK	SMC4	9606.ENSP00000298048	9606.ENSP00000341382	0	0	0	0	0.589	0	0	0.173	0.646
MELK	ZWILCH	9606.ENSP00000298048	9606.ENSP00000311429	0	0	0	0	0.585	0	0	0.191	0.651
MELK	UBE2T	9606.ENSP00000298048	9606.ENSP00000494957	0	0	0	0	0.511	0.079	0	0.398	0.706
MELK	TACC3	9606.ENSP00000298048	9606.ENSP00000326550	0	0	0	0	0.646	0.131	0	0.166	0.721
MELK	SPAG5	9606.ENSP00000298048	9606.ENSP00000323300	0	0	0	0	0.612	0.065	0	0.328	0.735
MELK	TYMS	9606.ENSP00000298048	9606.ENSP00000315644	0	0	0	0	0.577	0	0	0.404	0.737
MELK	TK1	9606.ENSP00000298048	9606.ENSP00000468425	0	0	0	0	0.519	0	0	0.587	0.792
MELK	NEK2	9606.ENSP00000298048	9606.ENSP00000355966	0	0	0	0.619	0.640	0.051	0	0.522	0.822
MELK	RACGAP1	9606.ENSP00000298048	9606.ENSP00000404190	0	0	0	0	0.651	0	0	0.606	0.856
MELK	PCLAF	9606.ENSP00000298048	9606.ENSP00000300035	0	0	0	0	0.769	0	0	0.465	0.871
MELK	PTTG1	9606.ENSP00000298048	9606.ENSP00000377536	0	0	0	0	0.689	0	0	0.613	0.874
MELK	PRC1	9606.ENSP00000298048	9606.ENSP00000377793	0	0	0	0	0.852	0.054	0	0.296	0.893
MELK	ZWINT	9606.ENSP00000298048	9606.ENSP00000363055	0	0	0	0	0.777	0	0	0.584	0.903
MELK	NUSAP1	9606.ENSP00000298048	9606.ENSP00000499238	0	0	0	0	0.841	0	0	0.580	0.930
MELK	RRM2	9606.ENSP00000298048	9606.ENSP00000353770	0	0	0	0	0.811	0.060	0	0.656	0.933
MELK	UBE2C	9606.ENSP00000298048	9606.ENSP00000348838	0	0	0	0	0.816	0.079	0	0.719	0.948
MELK	TOP2A	9606.ENSP00000298048	9606.ENSP00000411532	0	0	0	0	0.835	0	0	0.740	0.955
MELK	TPX2	9606.ENSP00000298048	9606.ENSP00000300403	0	0	0	0	0.840	0.070	0	0.739	0.958
MELK	PBK	9606.ENSP00000298048	9606.ENSP00000428489	0	0	0	0	0.903	0.095	0	0.612	0.963
MEOX1	SEMA3G	9606.ENSP00000321684	9606.ENSP00000231721	0	0	0	0	0.097	0	0	0.424	0.457
MEOX1	MEOX2	9606.ENSP00000321684	9606.ENSP00000262041	0	0	0	0.880	0.214	0.768	0	0.143	0.830
MEOX1	SOX7	9606.ENSP00000321684	9606.ENSP00000301921	0	0	0	0	0.099	0.067	0	0.352	0.408
MEOX1	MID1	9606.ENSP00000321684	9606.ENSP00000414521	0	0	0	0	0.044	0.569	0	0	0.570
MEOX2	OSR1	9606.ENSP00000262041	9606.ENSP00000272223	0	0	0	0	0.182	0.057	0	0.369	0.471
MEOX2	ZEB2	9606.ENSP00000262041	9606.ENSP00000487174	0	0	0	0	0.047	0.328	0	0.565	0.697
MESP1	SOX7	9606.ENSP00000300057	9606.ENSP00000301921	0	0	0	0	0	0	0	0.434	0.434
MEST	NDN	9606.ENSP00000223215	9606.ENSP00000497916	0	0	0	0	0.073	0	0	0.583	0.597
MEST	NNAT	9606.ENSP00000223215	9606.ENSP00000497164	0	0	0	0	0.048	0	0	0.717	0.719
MEST	PLAGL1	9606.ENSP00000223215	9606.ENSP00000353734	0	0	0	0	0.077	0	0	0.866	0.871
MET	RRAS	9606.ENSP00000317272	9606.ENSP00000246792	0	0	0	0	0.095	0.274	0.500	0.221	0.710
MET	VWF	9606.ENSP00000317272	9606.ENSP00000261405	0	0	0	0	0.079	0.067	0	0.493	0.527
MET	SELP	9606.ENSP00000317272	9606.ENSP00000263686	0	0	0	0	0	0.045	0	0.464	0.466
MET	TYRO3	9606.ENSP00000317272	9606.ENSP00000263798	0	0	0	0.650	0.063	0.186	0	0.403	0.505
MET	NRP1	9606.ENSP00000317272	9606.ENSP00000265371	0	0	0	0	0.083	0.098	0	0.402	0.462
MET	ST14	9606.ENSP00000317272	9606.ENSP00000278742	0	0	0	0	0	0.231	0	0.419	0.534
MET	RHOJ	9606.ENSP00000317272	9606.ENSP00000316729	0	0	0	0	0.074	0.364	0	0.065	0.402
MET	STAT5A	9606.ENSP00000317272	9606.ENSP00000341208	0	0	0	0	0.063	0.096	0	0.349	0.400
MET	SPINT1	9606.ENSP00000317272	9606.ENSP00000342098	0	0	0	0	0.057	0	0	0.393	0.403
MET	SDC1	9606.ENSP00000317272	9606.ENSP00000370542	0	0	0	0	0.109	0	0	0.369	0.413
MET	RND3	9606.ENSP00000317272	9606.ENSP00000364886	0	0	0	0	0.147	0.274	0	0.135	0.417
MET	ZEB2	9606.ENSP00000317272	9606.ENSP00000487174	0	0	0	0	0.067	0.046	0	0.399	0.418
MET	PTGS2	9606.ENSP00000317272	9606.ENSP00000356438	0	0	0	0	0.056	0	0	0.413	0.422
MET	PKM	9606.ENSP00000317272	9606.ENSP00000320171	0	0	0	0	0.059	0.170	0	0.327	0.428
MET	YAP1	9606.ENSP00000317272	9606.ENSP00000478927	0	0	0	0	0.147	0.071	0	0.338	0.429
MET	SPP1	9606.ENSP00000317272	9606.ENSP00000378517	0	0	0	0	0.081	0.052	0	0.417	0.448
MET	PTPRB	9606.ENSP00000317272	9606.ENSP00000334928	0	0	0	0	0.049	0.339	0	0.194	0.449
MET	MITF	9606.ENSP00000317272	9606.ENSP00000391803	0	0	0	0	0.067	0.050	0	0.435	0.456
MET	SHANK2	9606.ENSP00000317272	9606.ENSP00000345193	0	0	0	0	0.059	0.069	0	0.429	0.456
MET	PECAM1	9606.ENSP00000317272	9606.ENSP00000457421	0	0	0	0	0	0.088	0	0.438	0.465
MET	SLC9A9	9606.ENSP00000317272	9606.ENSP00000320246	0	0	0	0	0.087	0	0	0.449	0.475
MET	PTN	9606.ENSP00000317272	9606.ENSP00000341170	0	0	0	0	0	0	0	0.489	0.489
MET	SFN	9606.ENSP00000317272	9606.ENSP00000340989	0	0	0	0	0.109	0.402	0	0.172	0.520
MET	ZEB1	9606.ENSP00000317272	9606.ENSP00000354487	0	0	0	0	0.067	0.046	0	0.515	0.531
MET	SDC4	9606.ENSP00000317272	9606.ENSP00000361818	0	0	0	0	0.107	0	0	0.571	0.600
MET	PDGFD	9606.ENSP00000317272	9606.ENSP00000376865	0	0	0	0	0	0	0.650	0.220	0.715
MET	MMP9	9606.ENSP00000317272	9606.ENSP00000361405	0	0	0	0	0.049	0	0	0.744	0.746
MET	MUC1	9606.ENSP00000317272	9606.ENSP00000484824	0	0	0	0	0.067	0.331	0	0.649	0.762
MET	SH3KBP1	9606.ENSP00000317272	9606.ENSP00000380921	0	0	0	0	0.067	0.294	0.500	0.785	0.919
METRN	PKDCC	9606.ENSP00000455068	9606.ENSP00000294964	0	0	0	0	0.062	0.053	0	0.398	0.419
MFAP2	MFAP5	9606.ENSP00000364685	9606.ENSP00000352455	0	0	0	0.772	0.121	0	0.800	0.703	0.943
MFAP2	MFAP4	9606.ENSP00000364685	9606.ENSP00000378957	0	0	0	0	0.254	0	0.500	0.532	0.810
MFAP4	PDGFRA	9606.ENSP00000378957	9606.ENSP00000257290	0	0	0	0	0.276	0.115	0	0.180	0.429
MFAP4	OLFML1	9606.ENSP00000378957	9606.ENSP00000332511	0	0	0	0	0.251	0	0	0.269	0.429
MFAP4	MFAP5	9606.ENSP00000378957	9606.ENSP00000352455	0	0	0	0	0.151	0	0.500	0.378	0.713
MFAP4	MPEG1	9606.ENSP00000378957	9606.ENSP00000354335	0	0	0	0	0.059	0	0	0.571	0.579
MFAP4	ZCCHC24	9606.ENSP00000378957	9606.ENSP00000361411	0	0	0	0	0.090	0	0	0.543	0.566
MFAP4	SVEP1	9606.ENSP00000378957	9606.ENSP00000363593	0	0	0	0	0.235	0.111	0	0.272	0.462
MFAP4	OGN	9606.ENSP00000378957	9606.ENSP00000364711	0	0	0	0	0.344	0	0	0.390	0.583
MFAP4	POSTN	9606.ENSP00000378957	9606.ENSP00000369071	0	0	0	0	0.203	0	0	0.348	0.458
MFAP4	ZNF423	9606.ENSP00000378957	9606.ENSP00000455426	0	0	0	0	0.105	0	0	0.397	0.437
MFAP4	PLA2G2A	9606.ENSP00000378957	9606.ENSP00000383364	0	0	0	0	0.095	0	0	0.419	0.451
MFAP5	SULF1	9606.ENSP00000352455	9606.ENSP00000260128	0	0	0	0	0.187	0.162	0	0.213	0.417
MFAP5	PCOLCE2	9606.ENSP00000352455	9606.ENSP00000295992	0	0	0	0	0.115	0	0	0.354	0.404
MFAP5	PI16	9606.ENSP00000352455	9606.ENSP00000497550	0	0	0	0	0.185	0	0	0.435	0.520
MFAP5	POSTN	9606.ENSP00000352455	9606.ENSP00000369071	0	0	0	0	0.241	0	0	0.398	0.523
MFAP5	MYLK	9606.ENSP00000352455	9606.ENSP00000353452	0	0	0	0	0.087	0	0	0.507	0.530
MFAP5	MYH11	9606.ENSP00000352455	9606.ENSP00000379616	0	0	0	0	0.088	0	0	0.507	0.531
MGLL	SCD	9606.ENSP00000265052	9606.ENSP00000359380	0	0	0	0	0	0	0	0.437	0.437
MGLL	NTRK2	9606.ENSP00000265052	9606.ENSP00000277120	0.045	0	0	0	0	0	0	0.494	0.496
MGLL	PTGDS	9606.ENSP00000265052	9606.ENSP00000360687	0	0	0	0	0.083	0	0	0.483	0.505
MGLL	PLIN4	9606.ENSP00000265052	9606.ENSP00000488481	0	0	0	0	0.047	0.169	0	0.428	0.507
MGLL	SLC2A1	9606.ENSP00000265052	9606.ENSP00000416293	0	0	0	0	0.042	0	0	0.509	0.509
MGLL	PTGS2	9606.ENSP00000265052	9606.ENSP00000356438	0	0	0	0	0.062	0	0	0.553	0.563
MGLL	PLIN2	9606.ENSP00000265052	9606.ENSP00000276914	0	0	0	0	0.044	0.169	0	0.501	0.569
MGLL	PPARG	9606.ENSP00000265052	9606.ENSP00000287820	0	0	0	0	0.145	0	0	0.550	0.599
MGLL	PLA2G4A	9606.ENSP00000265052	9606.ENSP00000356436	0	0	0	0	0.049	0	0	0.641	0.643
MGLL	PLIN1	9606.ENSP00000265052	9606.ENSP00000300055	0	0	0	0	0.047	0.169	0	0.626	0.678
MGLL	NDUFS1	9606.ENSP00000265052	9606.ENSP00000392709	0	0	0	0	0.360	0.945	0	0.348	0.975
MGLL	PNPLA2	9606.ENSP00000265052	9606.ENSP00000337701	0	0	0	0	0.063	0	0.900	0.800	0.979
MICAL2	PLXNA4	9606.ENSP00000256194	9606.ENSP00000352882	0	0	0	0	0	0.158	0	0.712	0.747
MID1	SPAG5	9606.ENSP00000414521	9606.ENSP00000323300	0	0	0	0	0.043	0.298	0	0.210	0.423
MID1	STAT1	9606.ENSP00000414521	9606.ENSP00000354394	0	0	0	0	0	0	0.500	0.052	0.505
